record_id,인물,org_id,구분,직위,원표기,시간구간,근거절,보조출전,근거수준,보조사료대조,교차확인비고,비고,시기구획,직무분류,기관계열
OH0872,세노 에이타로,,직위,기타,주임,,30-3,,대구물어 단독 전거,미대조,,미매핑:경상북도 포항 토목과 파출소; 현재(1930),,3 집행간부·사무회계직,관외:한국 관청
OH0873,소가와 유타카,,직위,기타,군장,,86-4,,대구물어 단독 전거,미대조,,미매핑:도쿠시마현 군(전직 군장); 아사노가 민장 후보로 추천,,8 행정관직,관외:일본 본국
OH0874,송병준,,직위,기타,농상공부대신,1907~,74-1,,대구물어 단독 전거,미대조,,미매핑:농상공부 — 1907-05-25 임명,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0876,송병준,,직위,기타,대신,1909,103-1,,대구물어 단독 전거,미대조,,미매핑:한국 내각 — 대신 열석 중 이름 명시,확장기(1908~10),8 행정관직,관외:한국 관청
OH0877,스기타 데이치,,직위,기타,전 중의원 의장·귀족원 의원,,65-5,,대구물어 단독 전거,미대조,,미매핑:일본 제국의회;1906 대구 시찰,,2 의결직,관외:일본 본국
OH0878,스기하라 신키치,,직위,사장,전 대표자,,58-1,,대구물어 단독 전거,미대조,,미매핑:스기하라합명회사;1930 봄 병사,,4 상업·경영직,관외:기업·언론
OH0879,스즈키 다케시,,직위,지배인,주임,,31-2,,대구물어 단독 전거,미대조,,미매핑:마쓰모토 석유부(부산)의 대구 인수점,,4 상업·경영직,관외:기업·언론
OH0880,스즈키 히사지로,,직위,발기인,맥주회 조직,,28-1,,대구물어 단독 전거,미대조,,미매핑:맥주회(달서교 부근 비어홀),,10 발기인,관외:결사·자치
OH0881,시게히사 유히코,,직위,기타,소좌,,111-3,,대구물어 단독 전거,미대조,,미매핑:보병 제47연대(원문 표기 시게히사 다케히코),,9 경찰·헌병·군,관외:일본군
OH0882,시데하라,,직위,기타,학부 고문,1906~,44-1,,대구물어 단독 전거,미대조,,미매핑:한국 학부; 신규인물후보(성만 표기),민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0883,시마다 시즈카,,직위,기타,민단장,,31-1,,대구물어 단독 전거,미대조,,미매핑:부산거류민단; 과거 재임,,1 대표직,관외:결사·자치
OH0884,시모바야시 야스타케,,직위,기타,전임 제3대대장(소좌),,111-3,,대구물어 단독 전거,미대조,,미매핑:보병 제47연대; 전임,,9 경찰·헌병·군,관외:일본군
OH0885,시부사와 에이치,,직위,기타,총재,1905,4-3,,대구물어 단독 전거,미대조,,미매핑:제일은행,민회기(1903~05),1 대표직,관외:기업·언론
OH0886,시오카와 이치타로,,직위,기타,사무관,1907,84-3,,대구물어 단독 전거,미대조,,성만 '시오카와' 표기 — 소속 기관 미기재,민단 제도화기(1906~07),8 행정관직,불명
OH0887,신현구,,직위,기타,군수,,50-3,,대구물어 단독 전거,미대조,,미매핑:달성군; 달성군수,,8 행정관직,관외:한국 관청
OH0888,쓰지 소노지로,,직위,기타,경영(활동상설관),1911~,33-2,,대구물어 단독 전거,미대조,,"미매핑:대구구락부(활동상설관, 후일 나니와관 — O049 친목단체와 동명이조직)",시기외,4 상업·경영직,관외:기업·언론
OH0889,쓰지 소노지로,,직위,지배인,주임,1904~,31-1;33-1,,대구물어 단독 전거,미대조,,미매핑:오사카하라타 대구지점,민회기(1903~05),4 상업·경영직,관외:일본 본국
OH0890,아다치 다키지로,,직위,이사·간사,상치위원,1909~,110-1,,대구물어 단독 전거,미대조,,미매핑:부산일본인상업회의소,확장기(1908~10),3 집행간부·사무회계직,관외:일본 본국
OH0891,아라이 겐타로,,직위,기타,탁지부차관,1907~,83-3;94-1,,대구물어 단독 전거,미대조,,미매핑:탁지부,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0892,아리요시 주이치,,직위,기타,요코하마 시장,,63-2,,대구물어 단독 전거,미대조,,미매핑:요코하마시;1930 현재,,8 행정관직,관외:일본 본국
OH0893,아리타 오토마쓰,,직위,지배인,주임,,43-1,,대구물어 단독 전거,미대조,,미매핑:만한매약상회(부산),,4 상업·경영직,관외:기업·언론
OH0894,아와타 에이지로,,직위,기타,아사히상회 공동 경영,,23-2;24-2,,대구물어 단독 전거,미대조,,미매핑:아사히상회(오키타와 공동 개점),,4 상업·경영직,관외:기업·언론
OH0895,아카시 오토키치,,직위,기타,요정 아카시 옛 주인,,20-1,,대구물어 단독 전거,미대조,,미매핑:요정 아카시,,4 상업·경영직,관외:기업·언론
OH0896,아쿠타가와 다다시,,직위,사장,부산일보 사장,,27-2,,대구물어 단독 전거,미대조,,미매핑:부산일보(후일),,4 상업·경영직,관외:기업·언론
OH0897,야마가미 사다나오,,직위,기타,전임 제1대대장(소좌),,111-3,,대구물어 단독 전거,미대조,,미매핑:보병 제47연대; 전임,,9 경찰·헌병·군,관외:일본군
OH0898,야마다 기쿠지로,,소속,,이마카네야 간장양조점의 야마다 기쿠지로,,73-4,,대구물어 단독 전거,미대조,,미매핑:이마카네야간장양조점,,,관외:기업·언론
OH0899,야마모토 준이치,,직위,이사·간사,상치위원,1909~,110-1,,대구물어 단독 전거,미대조,,미매핑:부산일본인상업회의소,확장기(1908~10),3 집행간부·사무회계직,관외:일본 본국
OH0900,야마와키 쇼사쿠,,직위,기타,야마와키 병원 개업의,1905,6-2,,대구물어 단독 전거,미대조,,미매핑:야마와키병원,민회기(1903~05),5 전문직능직,관외:기업·언론
OH0901,야마지 조이치,,직위,주필,주필,1907,72-2,,대구물어 단독 전거,미대조,,미매핑:대한일보 — 후일 경력(민정당 총무·철도차관)은 미등재,민단 제도화기(1906~07),5 전문직능직,관외:기업·언론
OH0902,야마지 조이치,,직위,주필,주필,1909,110-3,,대구물어 단독 전거,미대조,,미매핑:대한일보(경성),확장기(1908~10),5 전문직능직,관외:한국 관청
OH0903,오노 쇼자부로,,직위,평의원·의원,대구부협의회원,,52-2,,대구물어 단독 전거,미대조,,미매핑:대구부협의회; 현재(1930),,2 의결직,관외:한국 관청
OH0904,오노 쇼자부로,,직위,평의원·의원,대구학교조합의원,,52-2,,대구물어 단독 전거,미대조,,미매핑:대구학교조합; 현재(1930),,2 의결직,관외:기업·언론
OH0905,오다 센,,직위,기타,면장,~1906,51-1,,대구물어 단독 전거,미대조,,미매핑:진해면,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0906,오바 간이치,,직위,이사·간사,이사(取締),1908,86-4,,대구물어 단독 전거,미대조,,미매핑:한국이민주식회사; 추정성 서술(~였던 것 같다),확장기(1908~10),3 집행간부·사무회계직,관외:한국 관청
OH0907,오이케 주스케,,직위,이사·간사,상치위원,1909~,110-1,,대구물어 단독 전거,미대조,,미매핑:부산일본인상업회의소,확장기(1908~10),3 집행간부·사무회계직,관외:일본 본국
OH0908,오카다 기하치,,직위,기타,요릿집 달성관 주인,,4-2,,대구물어 단독 전거,미대조,,미매핑:달성관,,4 상업·경영직,관외:기업·언론
OH0909,오카키 시치로,,직위,기타,농상공부차관,1907~,83-3,,대구물어 단독 전거,미대조,,미매핑:농상공부,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0910,오쿠보 하루노,,직위,기타,한국주차군사령관(대장),1909,110-3,,대구물어 단독 전거,미대조,,미매핑:한국주차군,확장기(1908~10),9 경찰·헌병·군,관외:일본군
OH0911,오쿠보 하루노,,직위,기타,한국주차군사령관(대장),1909,110-3,,대구물어 단독 전거,미대조,,미매핑:한국주차군; 병합맵 오쿠보(주차군사령관) 지정 적용,확장기(1908~10),9 경찰·헌병·군,관외:일본군
OH0912,오키타 스테지로,,직위,기자,오사카마이니치신문 통신원,1905,24-2,,대구물어 단독 전거,미대조,,미매핑:오사카마이니치신문·판매 겸,민회기(1903~05),5 전문직능직,관외:일본 본국
OH0913,오키타 스테지로,,직위,기타,아사히상회 공동 경영,,24-2,,대구물어 단독 전거,미대조,,미매핑:아사히상회(아와타와 공동),,4 상업·경영직,관외:기업·언론
OH0914,와다 유지,,직위,기타,관측소장,,50-2,,대구물어 단독 전거,미대조,,미매핑:인천관측소; 박사,,8 행정관직,관외:한국 관청
OH0915,와다 유지,,직위,기타,관측소장,1909,57-1,,대구물어 단독 전거,미대조,,성만 표기 '와다(和田)'를 와다 유지로 동정;소속 관측소 명시 없음,확장기(1908~10),8 행정관직,불명
OH0916,요시무라 가쓰타로,,직위,기타,서장,~1930,36-2,,대구물어 단독 전거,미대조,,미매핑:청진경찰서; 금년(1930) 봄 퇴임,시기외,9 경찰·헌병·군,관외:한국 관청
OH0917,우메 겐지로,,직위,기타,용빙(법전 편찬),,52-1,,대구물어 단독 전거,미대조,,미매핑:한국정부 법전편찬; 중도 병사,,8 행정관직,관외:한국 관청
OH0918,우쓰노미야 젠이치,,직위,기타,충청북도 평의회원,,58-1,,대구물어 단독 전거,미대조,,미매핑:충청북도평의회;요시미 젠이치에서 개명(양자 입적),,8 행정관직,관외:한국 관청
OH0919,우에다 요시오,,직위,주필,주필,1913,39-2,,대구물어 단독 전거,미대조,,소속 신문명 본문 미기재(필자 가와이의 대리로 서술),시기외,5 전문직능직,관외:기업·언론
OH0920,우에무라 린타로,,직위,기타,소좌,,111-3,,대구물어 단독 전거,미대조,,미매핑:보병 제47연대,,9 경찰·헌병·군,관외:일본군
OH0921,우지노 도쿠타로,,직위,기타,검사,1908~,91-1,,대구물어 단독 전거,미대조,,미매핑:진주지방법원 — 전임 발령,확장기(1908~10),7 사법,관외:한국 관청
OH0922,윤필오,,직위,기타,예안군 군수,1912,29-2,,대구물어 단독 전거,미대조,,미매핑:예안군·후일 두세 곳 군수 역임,시기외,8 행정관직,관외:한국 관청
OH0923,이근택,,직위,기타,군부대신,1905,38-2,,대구물어 단독 전거,미대조,,미매핑:한국정부 내각,민회기(1903~05),8 행정관직,관외:한국 관청
OH0924,이나모토 신신,,직위,기자,대구통신원,1909,110-3,,대구물어 단독 전거,미대조,,미매핑:대한일보(경성)·골동품점 운영과 겸업,확장기(1908~10),5 전문직능직,관외:한국 관청
OH0925,이노우에 고사이,,직위,이사·간사,이사(사무부장),1908~,100-2,,대구물어 단독 전거,미대조,,미매핑:동양척식주식회사 본사,확장기(1908~10),3 집행간부·사무회계직,관외:기업·언론
OH0926,이노우에 소노스케,,직위,기타,서기,~1907,64-2,,대구물어 단독 전거,미대조,,미매핑:부산상업회의소,민단 제도화기(1906~07),3 집행간부·사무회계직,관외:결사·자치
OH0927,이노우에 준노스케,,직위,기타,대장성 장관,,63-2,,대구물어 단독 전거,미대조,,미매핑:대장성(일본);1930 현재,,8 행정관직,관외:일본 본국
OH0928,이마이 다다오,,직위,사장,사장,1907,72-2,,대구물어 단독 전거,미대조,,미매핑:조선신보,민단 제도화기(1906~07),4 상업·경영직,관외:기업·언론
OH0929,이병무,,직위,기타,군부대신,1907~,74-1,,대구물어 단독 전거,미대조,,미매핑:군부,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0930,이병무,,직위,기타,군부대신,1909,103-1,,대구물어 단독 전거,미대조,,미매핑:군부 — 본문 성만 표기(이 군부대신),확장기(1908~10),8 행정관직,관외:한국 관청
OH0931,이사카 다카시,,직위,회장,요코하마 상업회의소 회장,,63-2,,대구물어 단독 전거,미대조,,미매핑:요코하마상업회의소;1930 현재,,1 대표직,관외:일본 본국
OH0932,이상설,,직위,기타,의정부 참찬,~1905,74-2,,대구물어 단독 전거,미대조,,미매핑:의정부 — 전직·1905 면직,민회기(1903~05),8 행정관직,관외:한국 관청
OH0933,이시이 미쓰오,,직위,기타,부총재,,46-1,,대구물어 단독 전거,미대조,,미매핑:일본권업은행; 현재(1930),,1 대표직,관외:일본 본국
OH0934,이시이 미쓰오,,직위,지배인,지배인,1909~,107-2,,대구물어 단독 전거,미대조,,미매핑:한성공동창고주식회사(경성) | [재판정 정정 2026-07-23] 근거절 107-3→107-2(지배인 서술 위치),확장기(1908~10),4 상업·경영직,관외:한국 관청
OH0935,이시카와 구스지로,,직위,기타,제2대대장(소좌),,111-3,,대구물어 단독 전거,미대조,,미매핑:보병 제47연대,,9 경찰·헌병·군,관외:일본군
OH0936,이와사 데이조,,직위,이사·간사,이사(금융부장),1908~,100-2,,대구물어 단독 전거,미대조,,미매핑:동양척식주식회사 본사,확장기(1908~10),3 집행간부·사무회계직,관외:기업·언론
OH0937,이완용,,직위,기타,학부대신,1905,38-2,,대구물어 단독 전거,미대조,,미매핑:한국정부 내각,민회기(1903~05),8 행정관직,관외:한국 관청
OH0938,이완용,,직위,기타,내각 수반(이완용 내각),1907~,61-2,,대구물어 단독 전거,미대조,,미매핑:한국 내각;1907-05 성립,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0939,이완용,,직위,기타,참정대신(총리대신),1907~,74-1,,대구물어 단독 전거,미대조,,미매핑:의정부 — 1907-05-22 내각 성립·농상공부대신 일시 겸직,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0940,이완용,,직위,기타,내각총리대신,1909,103-1,,대구물어 단독 전거,미대조,,미매핑:한국 내각,확장기(1908~10),8 행정관직,관외:한국 관청
OH0941,이위종,,직위,기타,주러공사관 서기관,,74-2,,대구물어 단독 전거,미대조,,미매핑:주러공사관 — 전직,,8 행정관직,관외:한국 관청
OH0942,이재곤,,직위,기타,학부대신,1907~,74-1,,대구물어 단독 전거,미대조,,미매핑:학부,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0943,이종국,,직위,기타,군수,,42-3,,대구물어 단독 전거,미대조,,미매핑:신녕군·경북 각 군·달성군; 역임 후 대구부 식산국 전임,,8 행정관직,관외:한국 관청
OH0944,이종국,,직위,기타,참여관,,42-3,,대구물어 단독 전거,미대조,,미매핑:평안남도; 재직 중 평양에서 병사,,8 행정관직,관외:한국 관청
OH0945,이준,,직위,기타,평리원 검사,,74-2,,대구물어 단독 전거,미대조,,미매핑:평리원 — 전직,,7 사법,관외:한국 관청
OH0946,이즈미 스에지,,직위,이사·간사,전무이사,,46-2,,대구물어 단독 전거,미대조,,미매핑:부산상업은행; 현재(1930),,3 집행간부·사무회계직,관외:기업·언론
OH0947,이지용,,직위,기타,내부대신,1905,38-2,,대구물어 단독 전거,미대조,,미매핑:한국정부 내각,민회기(1903~05),8 행정관직,관외:한국 관청
